PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,ENTUNAVAILREASON,ENTPOP,ENTAGG,ENTAGGYEAR,ENTYEAR1,ENTYEAR2,ENTSBJ,ACCESS,ALEVEL,BACC,DEGREE,FOUNDTN,NOQUALS,OTHER,OTHERHE
10000291,10000291,K00586,1,0,60,13,2022-23,2022-23,,CAH24-01-05,1,82,2,2,0,3,10,1
10000291,10000291,K00587,1,0,60,13,2022-23,2022-23,,CAH24-01-05,1,82,2,2,0,3,10,1
10000291,10000291,K00588,1,0,15,14,2022-23,2022-23,,,0,95,0,5,0,0,0,0
10000291,10000291,K00589,1,0,35,13,2022-23,2022-23,,CAH25-01-04,0,95,5,5,0,0,0,0
10000291,10000291,K00590,1,0,45,13,2022-23,2022-23,,CAH25-01-02,0,90,0,0,0,0,5,0
10000291,10000291,K00591,1,0,200,13,2022-23,2022-23,,CAH25-01-03,1,87,1,1,0,1,9,1
10000291,10000291,K00592,1,1,25,13,2022-23,2022-23,,CAH20-01-01,5,90,0,0,0,0,5,0
10000291,10000291,K00593,1,0,200,13,2022-23,2022-23,,CAH25-01-03,1,87,1,1,0,1,9,1
10000291,10000291,K00595,1,0,10,24,2021-23,2022-23,2021-22,,0,90,0,0,0,0,0,10
10000291,10000291,K00596,1,0,15,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10000291,10000291,K00597,1,0,60,13,2022-23,2022-23,,CAH24-01-05,1,82,2,2,0,3,10,1
10000291,10000291,K00598,1,0,60,13,2022-23,2022-23,,CAH24-01-05,1,82,2,2,0,3,10,1
10000291,10000291,K00599,1,0,40,13,2022-23,2022-23,,CAH25-02-01,0,95,0,0,0,0,5,0
10000291,10000291,K00600,1,1,15,13,2022-23,2022-23,,CAH20-02-01,5,85,0,0,0,0,5,0
10000291,10000291,K00601,1,0,25,13,2022-23,2022-23,,CAH19-01-03,5,85,0,0,0,0,0,5
10000291,10000291,K00601,1,0,15,13,2022-23,2022-23,,CAH20-02-01,5,85,0,0,0,0,5,0
10000291,10000291,K00602,1,0,35,13,2022-23,2022-23,,CAH25-01-04,0,95,5,5,0,0,0,0
10000291,10000291,K00604,1,0,185,13,2022-23,2022-23,,CAH15-01-02,10,85,0,0,0,2,2,1
10000291,10000291,K00605,1,0,10,14,2022-23,2022-23,,,25,75,0,0,0,0,0,0
10000291,10000291,K00606,2,1,80,12,2022-23,2022-23,,CAH15-04,1,35,0,5,0,0,1,58
10000291,10000291,K00607,1,0,25,13,2022-23,2022-23,,CAH19-01-03,5,85,0,0,0,0,0,5
10000291,10000291,K00607,1,0,30,13,2022-23,2022-23,,CAH19-01-05,5,85,0,0,0,5,0,5
10000291,10000291,K00608,1,0,30,13,2022-23,2022-23,,CAH19-01-05,5,85,0,0,0,5,0,5
10000291,10000291,K00608,1,0,60,13,2022-23,2022-23,,CAH24-01-05,1,82,2,2,0,3,10,1
10000291,10000291,K00609,2,0,15,14,2022-23,2022-23,,,0,50,0,20,0,5,0,25
10000291,10000291,K00611,1,0,215,13,2022-23,2022-23,,CAH17-01-02,1,80,1,0,0,3,10,5
10000291,10000291,K00612,1,0,10,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10000291,10000291,K00613,1,0,95,13,2022-23,2022-23,,CAH11-01-06,0,86,0,1,0,5,5,2
10000291,10000291,K00614,1,0,20,24,2021-23,2022-23,2021-22,,0,100,0,0,0,0,0,0
10000291,10000291,K00615,1,0,45,13,2022-23,2022-23,,CAH17-01-07,0,80,0,0,0,0,10,5
10000291,10000291,K00616,1,0,185,13,2022-23,2022-23,,CAH15-01-02,10,85,0,0,0,2,2,1
10000291,10000291,K00616,1,0,20,23,2021-23,2022-23,2021-22,CAH15-01-03,5,90,0,5,0,0,5,0
10000291,10000291,K00617,1,0,20,14,2022-23,2022-23,,,5,95,0,0,0,0,0,0
10000291,10000291,K00618,1,0,50,14,2022-23,2022-23,,,5,60,0,0,0,0,30,0
10000291,10000291,K00626,1,0,35,13,2022-23,2022-23,,CAH15-04-02,5,60,0,0,0,0,5,25
10000291,10000291,K00627,1,1,60,12,2022-23,2022-23,,CAH19-01,6,83,0,2,0,2,2,6
10000291,10000291,K00629,2,0,20,24,2021-23,2022-23,2021-22,,0,35,0,5,5,0,0,55
10000291,10000291,K00631,2,0,35,14,2022-23,2022-23,,,5,70,0,5,0,0,0,25
10000291,10000291,K00633,1,0,95,13,2022-23,2022-23,,CAH15-04-01,44,43,0,6,0,0,2,4
10000291,10000291,K00636,1,0,80,13,2022-23,2022-23,,CAH10-01-02,4,73,3,0,0,6,10,4
10000291,10000291,K00637,1,0,80,13,2022-23,2022-23,,CAH10-01-02,4,73,3,0,0,6,10,4
10000291,10000291,K00639,1,0,15,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10000291,10000291,K00640,1,0,30,14,2022-23,2022-23,,,40,45,0,15,0,0,0,0
10000291,10000291,K00641,1,0,65,14,2022-23,2022-23,,,39,38,0,19,0,0,0,5
10000291,10000291,K00643,1,0,15,14,2022-23,2022-23,,,0,85,0,10,0,0,0,10
10000291,10000291,K00646,1,0,20,14,2022-23,2022-23,,,55,30,0,5,0,0,0,10
10000291,10000291,K00649,1,1,215,13,2022-23,2022-23,,CAH17-01-02,1,80,1,0,0,3,10,5
10000291,10000291,K00651,1,1,585,12,2022-23,2022-23,,CAH17-01,2,77,1,1,0,3,11,5
10000291,10000291,K00652,1,0,585,12,2022-23,2022-23,,CAH17-01,2,77,1,1,0,3,11,5
10000291,10000291,K00657,1,0,20,14,2022-23,2022-23,,,5,95,0,0,0,0,0,0
10000291,10000291,K00661,1,1,95,13,2022-23,2022-23,,CAH11-01-06,0,86,0,1,0,5,5,2
10000291,10000291,K00662,1,0,95,13,2022-23,2022-23,,CAH11-01-06,0,86,0,1,0,5,5,2
10000291,10000291,K00668,1,0,215,13,2022-23,2022-23,,CAH17-01-02,1,80,1,0,0,3,10,5
10000291,10000291,K00671,1,1,215,13,2022-23,2022-23,,CAH17-01-02,1,80,1,0,0,3,10,5
10000291,10000291,K00672,1,1,585,12,2022-23,2022-23,,CAH17-01,2,77,1,1,0,3,11,5
10000291,10000291,K00673,1,1,585,12,2022-23,2022-23,,CAH17-01,2,77,1,1,0,3,11,5
10000291,10000291,K00676,1,1,450,12,2022-23,2022-23,,CAH11-01,2,78,0,1,0,3,14,2
10000291,10000291,K00677,1,1,450,12,2022-23,2022-23,,CAH11-01,2,78,0,1,0,3,14,2
10000291,10000291,K00678,1,1,450,12,2022-23,2022-23,,CAH11-01,2,78,0,1,0,3,14,2
10000291,10000291,K00679,1,1,450,12,2022-23,2022-23,,CAH11-01,2,78,0,1,0,3,14,2
10000291,10000291,K00680,1,0,20,13,2022-23,2022-23,,CAH25-02-02,0,85,0,0,0,0,15,0
10000291,10000291,K00681,1,0,20,14,2022-23,2022-23,,,0,95,0,0,0,0,5,0
10000291,10000291,K00682,1,0,20,13,2022-23,2022-23,,CAH25-02-02,0,85,0,0,0,0,15,0
10000291,10000291,K00683,1,0,20,13,2022-23,2022-23,,CAH25-02-02,0,85,0,0,0,0,15,0
10000291,10000291,K00686,1,0,110,13,2022-23,2022-23,,CAH17-01-08,2,78,0,1,0,5,9,5
10000291,10000291,K00688,1,0,20,13,2022-23,2022-23,,CAH25-02-02,0,85,0,0,0,0,15,0
10000291,10000291,K00689,1,1,40,13,2022-23,2022-23,,CAH25-02-01,0,95,0,0,0,0,5,0
10000291,10000291,K00690,1,0,20,13,2022-23,2022-23,,CAH25-02-02,0,85,0,0,0,0,15,0
10000291,10000291,K00691,1,1,20,13,2022-23,2022-23,,CAH25-02-02,0,85,0,0,0,0,15,0
10000291,10000291,K00692,1,0,20,13,2022-23,2022-23,,CAH25-02-02,0,85,0,0,0,0,15,0
10000291,10000291,K00693,1,0,40,13,2022-23,2022-23,,CAH25-02-01,0,95,0,0,0,0,5,0
10000291,10000291,K00694,1,0,20,13,2022-23,2022-23,,CAH25-02-02,0,85,0,0,0,0,15,0
10000291,10000291,K00695,1,0,80,13,2022-23,2022-23,,CAH10-01-02,4,73,3,0,0,6,10,4
10000291,10000291,K00696,1,1,80,13,2022-23,2022-23,,CAH10-01-02,4,73,3,0,0,6,10,4
10000291,10000291,K00698,2,1,,,,,,,,,,,,,,
10000291,10000291,K00702,1,0,55,13,2022-23,2022-23,,CAH13-01-02,5,75,0,5,0,7,0,7
10000291,10000291,K00703,2,1,50,13,2022-23,2022-23,,CAH13-01-02,0,75,0,0,0,0,0,20
10000291,10000291,K00704,1,1,55,13,2022-23,2022-23,,CAH13-01-02,5,75,0,5,0,7,0,7
10000291,10000291,K00705,1,0,55,13,2022-23,2022-23,,CAH13-01-02,5,75,0,5,0,7,0,7
10000291,10000291,K00706,2,1,50,13,2022-23,2022-23,,CAH13-01-02,0,75,0,0,0,0,0,20
10000291,10000291,K00707,1,0,55,13,2022-23,2022-23,,CAH13-01-02,5,75,0,5,0,7,0,7
10000291,10000291,K00708,1,0,15,14,2022-23,2022-23,,,10,85,0,0,0,0,0,10
10000291,10000291,K00712,1,0,20,14,2022-23,2022-23,,,15,80,0,0,0,0,0,5
10000291,10000291,K00713,1,1,95,13,2022-23,2022-23,,CAH11-01-06,0,86,0,1,0,5,5,2
10000291,10000291,K00714,1,1,95,13,2022-23,2022-23,,CAH11-01-06,0,86,0,1,0,5,5,2
10000291,10000291,K00719,1,0,10,14,2022-23,2022-23,,,10,65,0,0,0,0,20,10
10000291,10000291,K00720,1,0,25,13,2022-23,2022-23,,CAH03-01-03,5,70,0,0,0,0,20,5
10000291,10000291,K00721,1,0,25,13,2022-23,2022-23,,CAH03-01-03,5,70,0,0,0,0,20,5
10000291,10000291,K00723,1,0,60,13,2022-23,2022-23,,CAH24-01-05,1,82,2,2,0,3,10,1
10000291,10000291,K00724,1,1,60,13,2022-23,2022-23,,CAH24-01-05,1,82,2,2,0,3,10,1
10000291,10000291,K00725,1,1,35,13,2022-23,2022-23,,CAH25-01-04,0,95,5,5,0,0,0,0
10000291,10000291,K00726,1,1,35,13,2022-23,2022-23,,CAH25-01-04,0,95,5,5,0,0,0,0
10000291,10000291,K00727,1,0,20,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10000291,10000291,K00728,1,0,200,13,2022-23,2022-23,,CAH25-01-03,1,87,1,1,0,1,9,1
10000291,10000291,K00729,1,0,95,13,2022-23,2022-23,,CAH11-01-06,0,86,0,1,0,5,5,2
10000291,10000291,K00730,1,0,95,13,2022-23,2022-23,,CAH11-01-06,0,86,0,1,0,5,5,2
10000291,10000291,K00731,1,0,95,13,2022-23,2022-23,,CAH11-01-06,0,86,0,1,0,5,5,2
10000291,10000291,K00732,1,0,95,13,2022-23,2022-23,,CAH11-01-06,0,86,0,1,0,5,5,2
10000291,10000291,K00733,1,0,200,13,2022-23,2022-23,,CAH25-01-03,1,87,1,1,0,1,9,1
10000291,10000291,K00734,1,1,95,13,2022-23,2022-23,,CAH11-01-06,0,86,0,1,0,5,5,2
10000291,10000291,K00735,1,0,95,13,2022-23,2022-23,,CAH11-01-06,0,86,0,1,0,5,5,2
10000291,10000291,K00736,1,1,95,13,2022-23,2022-23,,CAH11-01-06,0,86,0,1,0,5,5,2
10000291,10000291,K00737,1,1,200,13,2022-23,2022-23,,CAH25-01-03,1,87,1,1,0,1,9,1
10000291,10000291,K00738,1,1,95,13,2022-23,2022-23,,CAH11-01-06,0,86,0,1,0,5,5,2
10000291,10000291,K00739,1,0,15,14,2022-23,2022-23,,,0,85,0,0,0,10,0,10
10000291,10000291,K00740,1,0,30,13,2022-23,2022-23,,CAH19-01-05,5,85,0,0,0,5,0,5
10000291,10000291,K00741,1,0,15,14,2022-23,2022-23,,,0,80,0,0,0,20,0,0
10000291,10000291,K00742,1,0,35,13,2022-23,2022-23,,CAH25-02-03,0,85,0,0,0,10,5,0
10000291,10000291,K00743,1,0,20,13,2022-23,2022-23,,CAH25-02-02,0,85,0,0,0,0,15,0
10000291,10000291,K00747,1,1,90,13,2022-23,2022-23,,CAH11-01-04,6,71,0,0,0,4,15,4
10000291,10000291,K00748,1,1,90,13,2022-23,2022-23,,CAH11-01-04,6,71,0,0,0,4,15,4
10000291,10000291,K00749,1,1,225,13,2022-23,2022-23,,CAH11-01-01,1,75,0,1,0,2,19,1
10000291,10000291,K00750,1,1,225,13,2022-23,2022-23,,CAH11-01-01,1,75,0,1,0,2,19,1
10000291,10000291,K00751,1,1,225,13,2022-23,2022-23,,CAH11-01-01,1,75,0,1,0,2,19,1
10000291,10000291,K00752,1,1,225,13,2022-23,2022-23,,CAH11-01-01,1,75,0,1,0,2,19,1
10000291,10000291,K00753,1,1,450,12,2022-23,2022-23,,CAH11-01,2,78,0,1,0,3,14,2
10000291,10000291,K00753,1,1,90,13,2022-23,2022-23,,CAH11-01-04,6,71,0,0,0,4,15,4
10000291,10000291,K00754,1,1,450,12,2022-23,2022-23,,CAH11-01,2,78,0,1,0,3,14,2
10000291,10000291,K00754,1,1,90,13,2022-23,2022-23,,CAH11-01-04,6,71,0,0,0,4,15,4
10000291,10000291,K00755,1,1,450,12,2022-23,2022-23,,CAH11-01,2,78,0,1,0,3,14,2
10000291,10000291,K00755,1,1,90,13,2022-23,2022-23,,CAH11-01-04,6,71,0,0,0,4,15,4
10000291,10000291,K00756,1,1,450,12,2022-23,2022-23,,CAH11-01,2,78,0,1,0,3,14,2
10000291,10000291,K00756,1,1,90,13,2022-23,2022-23,,CAH11-01-04,6,71,0,0,0,4,15,4
10000291,10000291,K00757,1,1,130,12,2022-23,2022-23,,CAH15-04,34,48,0,5,0,0,3,10
10000291,10000291,K00758,2,1,80,12,2022-23,2022-23,,CAH15-04,1,35,0,5,0,0,1,58
10000291,10000291,K00760,1,1,230,13,2022-23,2022-23,,CAH16-01-01,2,86,0,0,0,3,4,5
10000291,10000291,K00762,1,0,30,14,2022-23,2022-23,,,0,85,0,5,0,5,10,0
10000291,10000291,K00763,1,0,15,14,2022-23,2022-23,,,0,100,0,0,0,0,0,0
10000291,10000291,K00764,1,0,200,13,2022-23,2022-23,,CAH25-01-03,1,87,1,1,0,1,9,1
10000291,10000291,K00766,1,1,130,12,2022-23,2022-23,,CAH15-04,34,48,0,5,0,0,3,10
10000291,10000291,K00767,1,1,215,13,2022-23,2022-23,,CAH22-01-01,2,86,0,1,0,2,5,5
10000291,10000291,K00768,1,1,55,13,2022-23,2022-23,,CAH13-01-02,5,75,0,5,0,7,0,7
10000291,10000291,K00769,2,1,50,13,2022-23,2022-23,,CAH13-01-02,0,75,0,0,0,0,0,20
10000291,10000291,K00770,1,1,55,13,2022-23,2022-23,,CAH13-01-02,5,75,0,5,0,7,0,7
10000291,10000291,K00773,1,1,55,13,2022-23,2022-23,,CAH13-01-02,5,75,0,5,0,7,0,7
10000291,10000291,K00774,2,1,50,13,2022-23,2022-23,,CAH13-01-02,0,75,0,0,0,0,0,20
10000291,10000291,K00775,1,1,55,13,2022-23,2022-23,,CAH13-01-02,5,75,0,5,0,7,0,7
10000291,10000291,K00777,1,1,450,12,2022-23,2022-23,,CAH11-01,2,78,0,1,0,3,14,2
10000291,10000291,K00777,1,1,90,13,2022-23,2022-23,,CAH11-01-04,6,71,0,0,0,4,15,4
10000291,10000291,K00778,1,1,450,12,2022-23,2022-23,,CAH11-01,2,78,0,1,0,3,14,2
10000291,10000291,K00778,1,1,90,13,2022-23,2022-23,,CAH11-01-04,6,71,0,0,0,4,15,4
10000291,10000291,K00779,1,1,450,12,2022-23,2022-23,,CAH11-01,2,78,0,1,0,3,14,2
10000291,10000291,K00779,1,1,90,13,2022-23,2022-23,,CAH11-01-04,6,71,0,0,0,4,15,4
10000291,10000291,K00780,1,1,450,12,2022-23,2022-23,,CAH11-01,2,78,0,1,0,3,14,2
10000291,10000291,K00780,1,1,90,13,2022-23,2022-23,,CAH11-01-04,6,71,0,0,0,4,15,4
10000291,10000291,K00782,1,1,10,13,2022-23,2022-23,,CAH15-03-01,0,75,0,0,0,0,25,0
10000291,10000291,K00783,1,1,10,13,2022-23,2022-23,,CAH15-03-01,0,75,0,0,0,0,25,0
10000291,10000291,K00784,1,1,15,13,2022-23,2022-23,,CAH10-01-08,0,65,5,0,0,15,5,5
10000291,10000291,K00785,1,1,55,13,2022-23,2022-23,,CAH02-06-03,0,86,0,13,0,0,0,2
10000291,10000291,K00786,1,0,215,13,2022-23,2022-23,,CAH22-01-01,2,86,0,1,0,2,5,5
10000291,10000291,K00787,1,1,15,23,2021-23,2022-23,2021-22,CAH17-01-06,5,80,5,0,0,0,5,5
10000291,10000291,K00788,1,1,15,23,2021-23,2022-23,2021-22,CAH17-01-06,5,80,5,0,0,0,5,5
10000291,10000291,K00789,1,1,450,12,2022-23,2022-23,,CAH11-01,2,78,0,1,0,3,14,2
10000291,10000291,K00790,1,1,450,12,2022-23,2022-23,,CAH11-01,2,78,0,1,0,3,14,2
10000291,10000291,K00791,1,1,450,12,2022-23,2022-23,,CAH11-01,2,78,0,1,0,3,14,2
10000291,10000291,K00792,1,1,450,12,2022-23,2022-23,,CAH11-01,2,78,0,1,0,3,14,2
10000291,10000291,K00793,1,1,15,13,2022-23,2022-23,,CAH10-01-08,0,65,5,0,0,15,5,5
10000291,10000291,K00794,1,1,15,13,2022-23,2022-23,,CAH10-01-08,0,65,5,0,0,15,5,5
10000291,10000291,K00795,1,1,15,13,2022-23,2022-23,,CAH10-01-08,0,65,5,0,0,15,5,5
10000291,10000291,K00796,1,1,125,12,2022-23,2022-23,,CAH10-01,2,76,2,1,0,6,8,4
10000291,10000291,K00797,1,1,125,12,2022-23,2022-23,,CAH10-01,2,76,2,1,0,6,8,4
10000291,10000291,K00798,1,1,125,12,2022-23,2022-23,,CAH10-01,2,76,2,1,0,6,8,4
10000291,10000291,K00799,1,1,10,13,2022-23,2022-23,,CAH15-03-01,0,75,0,0,0,0,25,0
10000291,10000291,K00800,1,1,215,13,2022-23,2022-23,,CAH17-01-02,1,80,1,0,0,3,10,5
10000291,10000291,K00804,1,1,215,12,2022-23,2022-23,,CAH22-01,2,86,0,1,0,2,5,5
10000291,10000291,K00805,1,1,215,12,2022-23,2022-23,,CAH22-01,2,86,0,1,0,2,5,5
10000291,10000291,K00806,1,1,215,12,2022-23,2022-23,,CAH22-01,2,86,0,1,0,2,5,5
10000291,10000291,K00808,1,1,230,13,2022-23,2022-23,,CAH16-01-01,2,86,0,0,0,3,4,5
10000291,10000291,K00809,1,1,15,23,2021-23,2022-23,2021-22,CAH17-01-06,5,80,5,0,0,0,5,5
10000291,10000291,K00810,1,1,355,13,2022-23,2022-23,,CAH02-05-03,4,81,1,1,0,1,10,3
10000291,10000291,K00811,1,1,355,13,2022-23,2022-23,,CAH02-05-03,4,81,1,1,0,1,10,3
10000291,10000291,K00812,1,1,15,23,2021-23,2022-23,2021-22,CAH17-01-06,5,80,5,0,0,0,5,5
10000291,10000291,K00813,1,1,15,23,2021-23,2022-23,2021-22,CAH17-01-06,5,80,5,0,0,0,5,5
10000291,10000291,K00814,1,1,15,23,2021-23,2022-23,2021-22,CAH17-01-06,5,80,5,0,0,0,5,5
10000291,10000291,K00815,1,1,55,13,2022-23,2022-23,,CAH05-01-02,0,95,2,0,0,0,2,2
10000291,10000291,K00815,2,1,,,,,,,,,,,,,,
10000291,10000291,K00816,1,1,15,13,2022-23,2022-23,,CAH06-01-03,0,80,0,0,0,15,0,5
10000291,10000291,K00816,2,1,,,,,,,,,,,,,,
10000291,10000291,K00819,1,1,15,13,2022-23,2022-23,,CAH06-01-03,0,80,0,0,0,15,0,5
10000291,10000291,K00819,2,1,,,,,,,,,,,,,,
10000291,10000291,K00820,1,1,165,12,2022-23,2022-23,,CAH06-01,1,85,1,1,0,2,10,1
10000291,10000291,K00820,1,1,15,13,2022-23,2022-23,,CAH06-01-03,0,80,0,0,0,15,0,5
10000291,10000291,K00820,2,1,,,,,,,,,,,,,,
10000291,10000291,K00821,1,1,165,12,2022-23,2022-23,,CAH06-01,1,85,1,1,0,2,10,1
10000291,10000291,K00821,1,1,15,13,2022-23,2022-23,,CAH06-01-03,0,80,0,0,0,15,0,5
10000291,10000291,K00821,2,1,,,,,,,,,,,,,,
10000291,10000291,K00822,1,1,165,12,2022-23,2022-23,,CAH06-01,1,85,1,1,0,2,10,1
10000291,10000291,K00822,1,1,15,13,2022-23,2022-23,,CAH06-01-03,0,80,0,0,0,15,0,5
10000291,10000291,K00822,2,1,,,,,,,,,,,,,,
10000291,10000291,K00823,1,1,165,12,2022-23,2022-23,,CAH06-01,1,85,1,1,0,2,10,1
10000291,10000291,K00823,1,1,15,13,2022-23,2022-23,,CAH06-01-03,0,80,0,0,0,15,0,5
10000291,10000291,K00823,2,1,,,,,,,,,,,,,,
10000291,10000291,K00824,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00824,2,1,,,,,,,,,,,,,,
10000291,10000291,K00827,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00827,2,1,,,,,,,,,,,,,,
10000291,10000291,K00828,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00828,2,1,,,,,,,,,,,,,,
10000291,10000291,K00829,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00829,2,1,,,,,,,,,,,,,,
10000291,10000291,K00831,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00831,2,1,,,,,,,,,,,,,,
10000291,10000291,K00832,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00832,2,1,,,,,,,,,,,,,,
10000291,10000291,K00834,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00834,2,1,,,,,,,,,,,,,,
10000291,10000291,K00835,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00835,2,1,,,,,,,,,,,,,,
10000291,10000291,K00836,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00836,2,1,,,,,,,,,,,,,,
10000291,10000291,K00838,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00838,2,1,,,,,,,,,,,,,,
10000291,10000291,K00839,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00839,2,1,,,,,,,,,,,,,,
10000291,10000291,K00842,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00842,2,1,,,,,,,,,,,,,,
10000291,10000291,K00843,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00843,2,1,,,,,,,,,,,,,,
10000291,10000291,K00844,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00844,2,1,,,,,,,,,,,,,,
10000291,10000291,K00846,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00846,2,1,,,,,,,,,,,,,,
10000291,10000291,K00847,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00847,2,1,,,,,,,,,,,,,,
10000291,10000291,K00849,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00849,2,1,,,,,,,,,,,,,,
10000291,10000291,K00850,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00850,2,1,,,,,,,,,,,,,,
10000291,10000291,K00851,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00851,2,1,,,,,,,,,,,,,,
10000291,10000291,K00853,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00853,2,1,,,,,,,,,,,,,,
10000291,10000291,K00855,1,1,55,13,2022-23,2022-23,,CAH05-01-02,0,95,2,0,0,0,2,2
10000291,10000291,K00855,2,1,,,,,,,,,,,,,,
10000291,10000291,K00856,1,1,55,13,2022-23,2022-23,,CAH05-01-02,0,95,2,0,0,0,2,2
10000291,10000291,K00856,2,1,,,,,,,,,,,,,,
10000291,10000291,K00857,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00857,2,1,,,,,,,,,,,,,,
10000291,10000291,K00858,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00858,2,1,,,,,,,,,,,,,,
10000291,10000291,K00859,1,1,25,13,2022-23,2022-23,,CAH03-01-03,5,70,0,0,0,0,20,5
10000291,10000291,K00859,2,1,,,,,,,,,,,,,,
10000291,10000291,K00860,1,1,25,13,2022-23,2022-23,,CAH03-01-03,5,70,0,0,0,0,20,5
10000291,10000291,K00860,2,1,,,,,,,,,,,,,,
10000291,10000291,K00861,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00861,2,1,,,,,,,,,,,,,,
10000291,10000291,K00862,1,1,30,13,2022-23,2022-23,,CAH06-01-01,5,90,0,0,0,5,0,5
10000291,10000291,K00862,2,1,,,,,,,,,,,,,,
10000291,10000291,K00863,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00863,2,1,,,,,,,,,,,,,,
10000291,10000291,K00865,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00865,2,1,,,,,,,,,,,,,,
10000291,10000291,K00866,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00866,2,1,,,,,,,,,,,,,,
10000291,10000291,K00867,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00867,2,1,,,,,,,,,,,,,,
10000291,10000291,K00869,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00869,2,1,,,,,,,,,,,,,,
10000291,10000291,K00870,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00870,2,1,,,,,,,,,,,,,,
10000291,10000291,K00872,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00872,2,1,,,,,,,,,,,,,,
10000291,10000291,K00873,1,1,55,13,2022-23,2022-23,,CAH05-01-02,0,95,2,0,0,0,2,2
10000291,10000291,K00873,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00873,2,1,,,,,,,,,,,,,,
10000291,10000291,K00874,1,1,55,13,2022-23,2022-23,,CAH05-01-02,0,95,2,0,0,0,2,2
10000291,10000291,K00874,1,1,150,13,2022-23,2022-23,,CAH06-01-01,1,85,1,1,0,1,11,1
10000291,10000291,K00874,2,1,,,,,,,,,,,,,,
10000291,10000291,K00878,1,1,185,13,2022-23,2022-23,,CAH03-02-01,1,93,2,0,0,1,2,1
10000291,10000291,K00878,1,1,245,12,2022-23,2022-23,,CAH04-01,4,90,0,0,0,1,4,1
10000291,10000291,K00878,1,1,215,13,2022-23,2022-23,,CAH22-01-01,2,86,0,1,0,2,5,5
10000291,10000291,K00878,2,1,15,12,2022-23,2022-23,,CAH04-01,0,50,0,20,0,5,0,25
